,Package Name,Reviewer,Review,Rating,,,,
937,com.jeyluta.timestampcamerafree,Faljit Karmakar,Nice,2,,,,
938,com.jeyluta.timestampcamerafree,sandy srinadh,Excellent,5,,,,
939,com.jeyluta.timestampcamerafree,langa moyo,Excellent,5,,,,
940,com.jeyluta.timestampcamerafree,Prasenjit Dhara,Its not supported to my phone,1,,,,
941,com.jeyluta.timestampcamerafree,Danesius Martin,Very helpful,5,,,,
942,com.jeyluta.timestampcamerafree,DaWawn Orr,👍🏿,5,,,,
943,com.jeyluta.timestampcamerafree,vinod kataria,Good,5,,,,
944,com.jeyluta.timestampcamerafree,Fahmi Anwar,Stopped displaying location and coordinates somehow. I checked the permission and my phone already allowed location for this app. Not sure what's wrong.,3,,,,
945,com.jeyluta.timestampcamerafree,Rashid Naseem,Like it as pictures are more informative.,5,,,,
946,com.jeyluta.timestampcamerafree,Cocalicious Harrison,IT DOESN'T ADD THE DATE ON THE PICTURE,1,,,,
947,com.jeyluta.timestampcamerafree,TAPAS KAR,Nice app,3,,,,
948,com.jeyluta.timestampcamerafree,Asim,Good to remember the dates and time of our moments,5,,,,
949,com.jeyluta.timestampcamerafree,Anitha Opil,Fk,5,,,,
950,com.jeyluta.timestampcamerafree,Heena Sharma,Wonderful experience,5,,,,
951,com.jeyluta.timestampcamerafree,latest videos,Dff,4,,,,
952,com.jeyluta.timestampcamerafree,Nirmala Dinarj,Nice app,5,,,,
953,com.jeyluta.timestampcamerafree,ASH KUKADIYA,Nice,5,,,,
954,com.jeyluta.timestampcamerafree,Harry Yong,Good,5,,,,
955,com.jeyluta.timestampcamerafree,sunil kumar Pradhan,Good,5,,,,
956,com.jeyluta.timestampcamerafree,ahmed postman,Excellent,5,,,,
957,com.jeyluta.timestampcamerafree,Hemal L,Very useful app to take date time location stamped photos.,5,,,,
958,com.jeyluta.timestampcamerafree,drdv barathe,Good n easy,5,,,,
959,com.jeyluta.timestampcamerafree,Godwin Ikhena,Indeed the app is performing to my expectation.,5,,,,
960,com.jeyluta.timestampcamerafree,shaikh Zahur,Better,3,,,,
961,com.jeyluta.timestampcamerafree,Atif Khan,Very useful,5,,,,
962,com.jeyluta.timestampcamerafree,R Braga Dasya Ditama,"Very good, helped me. The ads doesn't disturbing me.",5,,,,
963,com.jeyluta.timestampcamerafree,digambar Durke,Best,5,,,,
964,com.jeyluta.timestampcamerafree,dugyani chandu,I love it,5,,,,
965,com.jeyluta.timestampcamerafree,Brian Mutugi,Perfect,5,,,,
966,com.jeyluta.timestampcamerafree,Rajesh Chaudhari,So use full in business,5,,,,
967,com.jeyluta.timestampcamerafree,Taufeeq haider,OSM,5,,,,
968,com.jeyluta.timestampcamerafree,Pazil Boss,Super,5,,,,
969,com.jeyluta.timestampcamerafree,Michael Martin,90% of Travis Scott the exact address where I'm at it is very important for my job,5,,,,
970,com.jeyluta.timestampcamerafree,Joseph Malang,Vuugy,5,,,,
971,com.jeyluta.timestampcamerafree,Paul Moss,"Brilliant app, works amazingly",5,,,,
972,com.jeyluta.timestampcamerafree,Dan Marwein,Excellent,5,,,,
973,com.jeyluta.timestampcamerafree,Nicholas Guerrero,🛰️🛰️siTes.TogeTher.minimizer🛰️🛰️,5,,,,
974,com.jeyluta.timestampcamerafree,Charlie Lee,Need mic and location permission,1,,,,
975,com.jeyluta.timestampcamerafree,Trymore Magorimbo,I hate the ads that comes every second,5,,,,
976,com.jeyluta.timestampcamerafree,MUHAMMAD NOORHAFIZ BIN NOORDIN,Sometimes the location displayed is not accurate,4,,,,
977,com.jeyluta.timestampcamerafree,Knox Shattar,Is working perfectly for me,4,,,,
978,com.jeyluta.timestampcamerafree,Deewasnari Muddat,Great Apps!,5,,,,
979,com.jeyluta.timestampcamerafree,JoAb,Easy to use,4,,,,
980,com.jeyluta.timestampcamerafree,Uttam kumar,"Perfect geo,but sometimes invisible",4,,,,
981,com.jeyluta.timestampcamerafree,Sujan Moni Barbhuiya,Smb,5,,,,
982,com.jeyluta.timestampcamerafree,Finan Kinan,Nice,5,,,,
983,com.jeyluta.timestampcamerafree,Manoj Kumar Gurjar,Nice,5,,,,
984,com.jeyluta.timestampcamerafree,Shiva Kumar,So many times pictures total blur,1,,,,
985,com.jeyluta.timestampcamerafree,Sunny Palma,Very good,5,,,,
986,com.jeyluta.timestampcamerafree,armando sarmiento,It's good because time.date and Location is provided..,5,,,,
987,com.jeyluta.timestampcamerafree,akash singh,App link,5,,,,
988,com.jeyluta.timestampcamerafree,Don Acosta,"Please allow this app to work in the background. For security purposes, we may want to record something with a timestamp on it, but descretely since it could be dangerous if the person knows.",3,,,,
989,com.jeyluta.timestampcamerafree,CHANDER PARKASH,"Evertime I open this app, It closes automatically within a second. Plz resolve this issue",1,,,,
990,com.jeyluta.timestampcamerafree,Shekh Chatok,sk.chatok,5,,,,
991,com.jeyluta.timestampcamerafree,Elkanah Bulus,"Nice app. But, what is wrong? anytime i want to switch to mirrow view, it will not respond and once in a while, it will respond. Pls, can you fix it, i prefer mirrow view when taking selfies.",4,,,,
992,com.jeyluta.timestampcamerafree,Jessica Heikes,Nice. I use it for my delivery gigs,5,,,,
993,com.jeyluta.timestampcamerafree,Ravinder Goyal,"Good, very good",4,,,,
994,com.jeyluta.timestampcamerafree,Surya Sunamee,Super super,5,,,,
995,com.jeyluta.timestampcamerafree,POSSAYYA RODDA,Very nice,4,,,,
996,com.jeyluta.timestampcamerafree,nisha crafts,Perfect...,5,,,,
997,com.jeyluta.timestampcamerafree,DatoJimy DatoJimy,good,5,,,,
998,com.jeyluta.timestampcamerafree,Ankit sen,Good,5,,,,
